ShiftKey,LineId,HourLabel,Segment,SegmentLabel,Minutes,SegmentColor
hu3|2026-06-13|day,hu3,16:00,sealing,Sealing,3.7,#F59E0B
hu3|2026-06-13|day,hu3,16:00,handling,Handling,2.5,#8B5CF6
hu3|2026-06-13|day,hu3,16:00,pneumatic,Pneumatic,12.5,#10B981
hu3|2026-06-13|day,hu3,16:00,unattributed,Other,1.4,#b2bec3
hu3|2026-06-13|day,hu3,17:00,running,Running,10.2,#c7c0e8
hu3|2026-06-13|day,hu3,17:00,pneumatic,Pneumatic,49.8,#10B981
hu3|2026-06-13|day,hu3,18:00,running,Running,10.2,#c7c0e8
hu3|2026-06-13|day,hu3,18:00,handling,Handling,2.2,#8B5CF6
hu3|2026-06-13|day,hu3,18:00,pneumatic,Pneumatic,28.7,#10B981
hu3|2026-06-13|day,hu3,18:00,unattributed,Other,18.9,#b2bec3
hu3|2026-06-13|night,hu3,19:00,running,Running,38.4,#c7c0e8
hu3|2026-06-13|night,hu3,19:00,handling,Handling,0.8,#8B5CF6
hu3|2026-06-13|night,hu3,19:00,manual,Manual,8.4,#636e72
hu3|2026-06-13|night,hu3,19:00,unattributed,Other,12.4,#b2bec3
hu3|2026-06-13|night,hu3,20:00,running,Running,44.8,#c7c0e8
hu3|2026-06-13|night,hu3,20:00,web,Web / Reel,12.7,#3B82F6
hu3|2026-06-13|night,hu3,20:00,unattributed,Other,2.5,#b2bec3
hu3|2026-06-13|night,hu3,21:00,running,Running,27.2,#c7c0e8
hu3|2026-06-13|night,hu3,21:00,web,Web / Reel,4.4,#3B82F6
hu3|2026-06-13|night,hu3,21:00,sealing,Sealing,4.5,#F59E0B
hu3|2026-06-13|night,hu3,21:00,manual,Manual,22.6,#636e72
hu3|2026-06-13|night,hu3,21:00,unattributed,Other,1.2,#b2bec3
hu3|2026-06-13|night,hu3,22:00,running,Running,30.6,#c7c0e8
hu3|2026-06-13|night,hu3,22:00,web,Web / Reel,1.1,#3B82F6
hu3|2026-06-13|night,hu3,22:00,handling,Handling,1.5,#8B5CF6
hu3|2026-06-13|night,hu3,22:00,pneumatic,Pneumatic,1.0,#10B981
hu3|2026-06-13|night,hu3,22:00,manual,Manual,10.2,#636e72
hu3|2026-06-13|night,hu3,22:00,unattributed,Other,15.6,#b2bec3
hu3|2026-06-13|night,hu3,23:00,running,Running,0.0,#c7c0e8
hu3|2026-06-13|night,hu3,23:00,unattributed,Other,60.0,#b2bec3
hu3|2026-06-13|night,hu3,00:00,running,Running,42.8,#c7c0e8
hu3|2026-06-13|night,hu3,00:00,handling,Handling,2.4,#8B5CF6
hu3|2026-06-13|night,hu3,00:00,unattributed,Other,14.8,#b2bec3
hu3|2026-06-13|night,hu3,01:00,running,Running,27.1,#c7c0e8
hu3|2026-06-13|night,hu3,01:00,handling,Handling,3.9,#8B5CF6
hu3|2026-06-13|night,hu3,01:00,unattributed,Other,29.0,#b2bec3
hu3|2026-06-13|night,hu3,02:00,running,Running,24.7,#c7c0e8
hu3|2026-06-13|night,hu3,02:00,web,Web / Reel,29.1,#3B82F6
hu3|2026-06-13|night,hu3,02:00,sealing,Sealing,0.4,#F59E0B
hu3|2026-06-13|night,hu3,02:00,unattributed,Other,5.9,#b2bec3
hu3|2026-06-13|night,hu3,03:00,running,Running,37.0,#c7c0e8
hu3|2026-06-13|night,hu3,03:00,web,Web / Reel,1.7,#3B82F6
hu3|2026-06-13|night,hu3,03:00,sealing,Sealing,9.4,#F59E0B
hu3|2026-06-13|night,hu3,03:00,unattributed,Other,11.9,#b2bec3
hu3|2026-06-13|night,hu3,04:00,running,Running,14.1,#c7c0e8
hu3|2026-06-13|night,hu3,04:00,web,Web / Reel,1.1,#3B82F6
hu3|2026-06-13|night,hu3,04:00,pneumatic,Pneumatic,13.2,#10B981
hu3|2026-06-13|night,hu3,04:00,manual,Manual,13.2,#636e72
hu3|2026-06-13|night,hu3,04:00,unattributed,Other,18.4,#b2bec3
hu3|2026-06-13|night,hu3,05:00,running,Running,27.6,#c7c0e8
hu3|2026-06-13|night,hu3,05:00,web,Web / Reel,26.2,#3B82F6
hu3|2026-06-13|night,hu3,05:00,handling,Handling,1.7,#8B5CF6
hu3|2026-06-13|night,hu3,05:00,manual,Manual,4.0,#636e72
hu3|2026-06-13|night,hu3,05:00,unattributed,Other,0.5,#b2bec3
hu3|2026-06-13|night,hu3,06:00,running,Running,14.4,#c7c0e8
hu3|2026-06-13|night,hu3,06:00,web,Web / Reel,0.1,#3B82F6
hu3|2026-06-13|night,hu3,06:00,sealing,Sealing,3.6,#F59E0B
hu3|2026-06-13|night,hu3,06:00,handling,Handling,1.8,#8B5CF6
hu3|2026-06-13|night,hu3,06:00,manual,Manual,29.5,#636e72
hu3|2026-06-13|night,hu3,06:00,unattributed,Other,10.6,#b2bec3
hu3|2026-06-14|day,hu3,07:00,running,Running,28.4,#c7c0e8
hu3|2026-06-14|day,hu3,07:00,handling,Handling,1.3,#8B5CF6
hu3|2026-06-14|day,hu3,07:00,manual,Manual,29.6,#636e72
hu3|2026-06-14|day,hu3,07:00,unattributed,Other,0.7,#b2bec3
hu3|2026-06-14|day,hu3,08:00,running,Running,39.0,#c7c0e8
hu3|2026-06-14|day,hu3,08:00,web,Web / Reel,4.0,#3B82F6
hu3|2026-06-14|day,hu3,08:00,handling,Handling,4.7,#8B5CF6
hu3|2026-06-14|day,hu3,08:00,manual,Manual,7.4,#636e72
hu3|2026-06-14|day,hu3,08:00,unattributed,Other,4.8,#b2bec3
hu3|2026-06-14|day,hu3,09:00,running,Running,43.5,#c7c0e8
hu3|2026-06-14|day,hu3,09:00,web,Web / Reel,2.6,#3B82F6
hu3|2026-06-14|day,hu3,09:00,handling,Handling,4.2,#8B5CF6
hu3|2026-06-14|day,hu3,09:00,unattributed,Other,9.8,#b2bec3
hu3|2026-06-14|day,hu3,10:00,running,Running,48.9,#c7c0e8
hu3|2026-06-14|day,hu3,10:00,handling,Handling,9.3,#8B5CF6
hu3|2026-06-14|day,hu3,10:00,unattributed,Other,1.8,#b2bec3
hu3|2026-06-14|day,hu3,11:00,running,Running,37.1,#c7c0e8
hu3|2026-06-14|day,hu3,11:00,web,Web / Reel,11.1,#3B82F6
hu3|2026-06-14|day,hu3,11:00,handling,Handling,3.0,#8B5CF6
hu3|2026-06-14|day,hu3,11:00,unattributed,Other,8.8,#b2bec3
hu3|2026-06-14|day,hu3,12:00,running,Running,47.2,#c7c0e8
hu3|2026-06-14|day,hu3,12:00,web,Web / Reel,11.5,#3B82F6
hu3|2026-06-14|day,hu3,12:00,pneumatic,Pneumatic,1.3,#10B981
hu3|2026-06-14|day,hu3,13:00,running,Running,48.9,#c7c0e8
hu3|2026-06-14|day,hu3,13:00,pneumatic,Pneumatic,0.8,#10B981
hu3|2026-06-14|day,hu3,13:00,unattributed,Other,10.4,#b2bec3
hu3|2026-06-14|day,hu3,14:00,running,Running,13.1,#c7c0e8
hu3|2026-06-14|day,hu3,14:00,web,Web / Reel,6.1,#3B82F6
hu3|2026-06-14|day,hu3,14:00,pneumatic,Pneumatic,35.3,#10B981
hu3|2026-06-14|day,hu3,14:00,unattributed,Other,5.5,#b2bec3
hu3|2026-06-14|day,hu3,15:00,running,Running,0.0,#c7c0e8
hu3|2026-06-14|day,hu3,15:00,pneumatic,Pneumatic,60.0,#10B981
hu3|2026-06-14|day,hu3,16:00,running,Running,24.7,#c7c0e8
hu3|2026-06-14|day,hu3,16:00,web,Web / Reel,10.2,#3B82F6
hu3|2026-06-14|day,hu3,16:00,sealing,Sealing,1.4,#F59E0B
hu3|2026-06-14|day,hu3,16:00,handling,Handling,4.0,#8B5CF6
hu3|2026-06-14|day,hu3,16:00,pneumatic,Pneumatic,19.6,#10B981
hu3|2026-06-14|day,hu3,17:00,running,Running,50.5,#c7c0e8
hu3|2026-06-14|day,hu3,17:00,web,Web / Reel,8.7,#3B82F6
hu3|2026-06-14|day,hu3,17:00,pneumatic,Pneumatic,0.8,#10B981
hu3|2026-06-14|day,hu3,18:00,running,Running,30.7,#c7c0e8
hu3|2026-06-14|day,hu3,18:00,web,Web / Reel,1.0,#3B82F6
hu3|2026-06-14|day,hu3,18:00,handling,Handling,3.1,#8B5CF6
hu3|2026-06-14|day,hu3,18:00,manual,Manual,25.1,#636e72
hu3|2026-06-14|night,hu3,19:00,running,Running,36.1,#c7c0e8
hu3|2026-06-14|night,hu3,19:00,web,Web / Reel,9.0,#3B82F6
hu3|2026-06-14|night,hu3,19:00,handling,Handling,0.8,#8B5CF6
hu3|2026-06-14|night,hu3,19:00,manual,Manual,7.1,#636e72
hu3|2026-06-14|night,hu3,19:00,unattributed,Other,7.0,#b2bec3
hu3|2026-06-14|night,hu3,20:00,running,Running,42.6,#c7c0e8
hu3|2026-06-14|night,hu3,20:00,web,Web / Reel,13.8,#3B82F6
hu3|2026-06-14|night,hu3,20:00,handling,Handling,3.6,#8B5CF6
hu3|2026-06-14|night,hu3,21:00,running,Running,34.1,#c7c0e8
hu3|2026-06-14|night,hu3,21:00,handling,Handling,2.3,#8B5CF6
hu3|2026-06-14|night,hu3,21:00,unattributed,Other,23.6,#b2bec3
hu3|2026-06-14|night,hu3,22:00,running,Running,36.4,#c7c0e8
hu3|2026-06-14|night,hu3,22:00,web,Web / Reel,13.9,#3B82F6
hu3|2026-06-14|night,hu3,22:00,handling,Handling,2.1,#8B5CF6
hu3|2026-06-14|night,hu3,22:00,pneumatic,Pneumatic,7.2,#10B981
hu3|2026-06-14|night,hu3,22:00,manual,Manual,0.4,#636e72
hu3|2026-06-14|night,hu3,23:00,running,Running,43.8,#c7c0e8
hu3|2026-06-14|night,hu3,23:00,web,Web / Reel,9.0,#3B82F6
hu3|2026-06-14|night,hu3,23:00,manual,Manual,2.2,#636e72
hu3|2026-06-14|night,hu3,23:00,unattributed,Other,4.9,#b2bec3
hu3|2026-06-14|night,hu3,00:00,running,Running,26.7,#c7c0e8
hu3|2026-06-14|night,hu3,00:00,handling,Handling,1.2,#8B5CF6
hu3|2026-06-14|night,hu3,00:00,pneumatic,Pneumatic,30.7,#10B981
hu3|2026-06-14|night,hu3,00:00,manual,Manual,1.3,#636e72
hu3|2026-06-14|night,hu3,01:00,running,Running,31.4,#c7c0e8
hu3|2026-06-14|night,hu3,01:00,web,Web / Reel,1.6,#3B82F6
hu3|2026-06-14|night,hu3,01:00,handling,Handling,5.5,#8B5CF6
hu3|2026-06-14|night,hu3,01:00,pneumatic,Pneumatic,21.5,#10B981
hu3|2026-06-14|night,hu3,02:00,running,Running,47.1,#c7c0e8
hu3|2026-06-14|night,hu3,02:00,web,Web / Reel,12.3,#3B82F6
hu3|2026-06-14|night,hu3,02:00,pneumatic,Pneumatic,0.7,#10B981
hu3|2026-06-14|night,hu3,03:00,running,Running,56.8,#c7c0e8
hu3|2026-06-14|night,hu3,03:00,web,Web / Reel,3.2,#3B82F6
hu3|2026-06-14|night,hu3,04:00,running,Running,10.5,#c7c0e8
hu3|2026-06-14|night,hu3,04:00,web,Web / Reel,17.5,#3B82F6
hu3|2026-06-14|night,hu3,04:00,handling,Handling,5.7,#8B5CF6
hu3|2026-06-14|night,hu3,04:00,manual,Manual,25.3,#636e72
hu3|2026-06-14|night,hu3,04:00,unattributed,Other,1.0,#b2bec3
hu3|2026-06-14|night,hu3,05:00,running,Running,54.6,#c7c0e8
hu3|2026-06-14|night,hu3,05:00,web,Web / Reel,4.2,#3B82F6
hu3|2026-06-14|night,hu3,05:00,unattributed,Other,1.2,#b2bec3
hu3|2026-06-14|night,hu3,06:00,running,Running,29.2,#c7c0e8
hu3|2026-06-14|night,hu3,06:00,web,Web / Reel,6.2,#3B82F6
hu3|2026-06-14|night,hu3,06:00,manual,Manual,24.6,#636e72
hu3|2026-06-15|day,hu3,07:00,running,Running,50.4,#c7c0e8
hu3|2026-06-15|day,hu3,07:00,web,Web / Reel,6.1,#3B82F6
hu3|2026-06-15|day,hu3,07:00,handling,Handling,2.4,#8B5CF6
hu3|2026-06-15|day,hu3,07:00,pneumatic,Pneumatic,0.3,#10B981
hu3|2026-06-15|day,hu3,07:00,unattributed,Other,0.9,#b2bec3
hu3|2026-06-15|day,hu3,08:00,running,Running,44.7,#c7c0e8
hu3|2026-06-15|day,hu3,08:00,web,Web / Reel,13.1,#3B82F6
hu3|2026-06-15|day,hu3,08:00,sealing,Sealing,1.3,#F59E0B
hu3|2026-06-15|day,hu3,08:00,handling,Handling,0.6,#8B5CF6
hu3|2026-06-15|day,hu3,08:00,unattributed,Other,0.3,#b2bec3
hu3|2026-06-15|day,hu3,09:00,running,Running,55.7,#c7c0e8
hu3|2026-06-15|day,hu3,09:00,web,Web / Reel,1.4,#3B82F6
hu3|2026-06-15|day,hu3,09:00,sealing,Sealing,1.0,#F59E0B
hu3|2026-06-15|day,hu3,09:00,handling,Handling,1.9,#8B5CF6
hu3|2026-06-15|day,hu3,10:00,running,Running,24.3,#c7c0e8
hu3|2026-06-15|day,hu3,10:00,sealing,Sealing,34.5,#F59E0B
hu3|2026-06-15|day,hu3,10:00,handling,Handling,1.3,#8B5CF6
hu3|2026-06-15|day,hu3,11:00,running,Running,17.8,#c7c0e8
hu3|2026-06-15|day,hu3,11:00,web,Web / Reel,7.0,#3B82F6
hu3|2026-06-15|day,hu3,11:00,sealing,Sealing,34.4,#F59E0B
hu3|2026-06-15|day,hu3,11:00,unattributed,Other,0.7,#b2bec3
hu3|2026-06-15|day,hu3,12:00,running,Running,46.2,#c7c0e8
hu3|2026-06-15|day,hu3,12:00,web,Web / Reel,11.9,#3B82F6
hu3|2026-06-15|day,hu3,12:00,handling,Handling,1.9,#8B5CF6
hu3|2026-06-15|day,hu3,13:00,running,Running,55.4,#c7c0e8
hu3|2026-06-15|day,hu3,13:00,sealing,Sealing,0.8,#F59E0B
hu3|2026-06-15|day,hu3,13:00,handling,Handling,2.6,#8B5CF6
hu3|2026-06-15|day,hu3,13:00,unattributed,Other,1.2,#b2bec3
hu3|2026-06-15|day,hu3,14:00,running,Running,48.7,#c7c0e8
hu3|2026-06-15|day,hu3,14:00,web,Web / Reel,5.9,#3B82F6
hu3|2026-06-15|day,hu3,14:00,handling,Handling,0.3,#8B5CF6
hu3|2026-06-15|day,hu3,14:00,manual,Manual,5.1,#636e72
hu3|2026-06-15|day,hu3,15:00,running,Running,35.1,#c7c0e8
hu3|2026-06-15|day,hu3,15:00,web,Web / Reel,10.3,#3B82F6
hu3|2026-06-15|day,hu3,15:00,sealing,Sealing,10.2,#F59E0B
hu3|2026-06-15|day,hu3,15:00,handling,Handling,1.7,#8B5CF6
hu3|2026-06-15|day,hu3,15:00,unattributed,Other,2.7,#b2bec3
hu3|2026-06-15|day,hu3,16:00,running,Running,43.9,#c7c0e8
hu3|2026-06-15|day,hu3,16:00,sealing,Sealing,3.5,#F59E0B
hu3|2026-06-15|day,hu3,16:00,handling,Handling,1.5,#8B5CF6
hu3|2026-06-15|day,hu3,16:00,pneumatic,Pneumatic,6.1,#10B981
hu3|2026-06-15|day,hu3,16:00,unattributed,Other,5.0,#b2bec3
hu3|2026-06-15|day,hu3,17:00,running,Running,34.1,#c7c0e8
hu3|2026-06-15|day,hu3,17:00,web,Web / Reel,21.2,#3B82F6
hu3|2026-06-15|day,hu3,17:00,handling,Handling,1.1,#8B5CF6
hu3|2026-06-15|day,hu3,17:00,unattributed,Other,3.7,#b2bec3
hu3|2026-06-15|day,hu3,18:00,running,Running,20.8,#c7c0e8
hu3|2026-06-15|day,hu3,18:00,web,Web / Reel,4.7,#3B82F6
hu3|2026-06-15|day,hu3,18:00,pneumatic,Pneumatic,10.0,#10B981
hu3|2026-06-15|day,hu3,18:00,manual,Manual,0.5,#636e72
hu3|2026-06-15|day,hu3,18:00,unattributed,Other,23.9,#b2bec3
hu3|2026-06-15|night,hu3,19:00,running,Running,26.1,#c7c0e8
hu3|2026-06-15|night,hu3,19:00,web,Web / Reel,12.2,#3B82F6
hu3|2026-06-15|night,hu3,19:00,handling,Handling,3.8,#8B5CF6
hu3|2026-06-15|night,hu3,19:00,manual,Manual,11.1,#636e72
hu3|2026-06-15|night,hu3,19:00,unattributed,Other,6.8,#b2bec3
hu3|2026-06-15|night,hu3,20:00,running,Running,48.5,#c7c0e8
hu3|2026-06-15|night,hu3,20:00,web,Web / Reel,1.9,#3B82F6
hu3|2026-06-15|night,hu3,20:00,unattributed,Other,9.6,#b2bec3
hu3|2026-06-15|night,hu3,21:00,running,Running,40.8,#c7c0e8
hu3|2026-06-15|night,hu3,21:00,web,Web / Reel,14.0,#3B82F6
hu3|2026-06-15|night,hu3,21:00,handling,Handling,2.7,#8B5CF6
hu3|2026-06-15|night,hu3,21:00,pneumatic,Pneumatic,1.0,#10B981
hu3|2026-06-15|night,hu3,21:00,manual,Manual,1.4,#636e72
hu3|2026-06-15|night,hu3,22:00,running,Running,37.1,#c7c0e8
hu3|2026-06-15|night,hu3,22:00,handling,Handling,4.5,#8B5CF6
hu3|2026-06-15|night,hu3,22:00,pneumatic,Pneumatic,0.5,#10B981
hu3|2026-06-15|night,hu3,22:00,manual,Manual,1.8,#636e72
hu3|2026-06-15|night,hu3,22:00,unattributed,Other,16.0,#b2bec3
hu3|2026-06-15|night,hu3,23:00,running,Running,47.5,#c7c0e8
hu3|2026-06-15|night,hu3,23:00,web,Web / Reel,4.2,#3B82F6
hu3|2026-06-15|night,hu3,23:00,handling,Handling,2.9,#8B5CF6
hu3|2026-06-15|night,hu3,23:00,pneumatic,Pneumatic,3.0,#10B981
hu3|2026-06-15|night,hu3,23:00,manual,Manual,1.1,#636e72
hu3|2026-06-15|night,hu3,23:00,unattributed,Other,1.3,#b2bec3
hu3|2026-06-15|night,hu3,00:00,running,Running,30.8,#c7c0e8
hu3|2026-06-15|night,hu3,00:00,web,Web / Reel,22.4,#3B82F6
hu3|2026-06-15|night,hu3,00:00,manual,Manual,1.5,#636e72
hu3|2026-06-15|night,hu3,00:00,unattributed,Other,5.4,#b2bec3
hu3|2026-06-15|night,hu3,01:00,running,Running,40.8,#c7c0e8
hu3|2026-06-15|night,hu3,01:00,unattributed,Other,19.2,#b2bec3
hu3|2026-06-15|night,hu3,02:00,running,Running,16.9,#c7c0e8
hu3|2026-06-15|night,hu3,02:00,web,Web / Reel,5.3,#3B82F6
hu3|2026-06-15|night,hu3,02:00,handling,Handling,0.9,#8B5CF6
hu3|2026-06-15|night,hu3,02:00,pneumatic,Pneumatic,6.0,#10B981
hu3|2026-06-15|night,hu3,02:00,unattributed,Other,31.0,#b2bec3
hu3|2026-06-15|night,hu3,03:00,running,Running,48.1,#c7c0e8
hu3|2026-06-15|night,hu3,03:00,handling,Handling,10.8,#8B5CF6
hu3|2026-06-15|night,hu3,03:00,pneumatic,Pneumatic,1.1,#10B981
hu3|2026-06-15|night,hu3,04:00,running,Running,43.9,#c7c0e8
hu3|2026-06-15|night,hu3,04:00,web,Web / Reel,1.1,#3B82F6
hu3|2026-06-15|night,hu3,04:00,handling,Handling,2.5,#8B5CF6
hu3|2026-06-15|night,hu3,04:00,pneumatic,Pneumatic,3.4,#10B981
hu3|2026-06-15|night,hu3,04:00,manual,Manual,9.0,#636e72
hu3|2026-06-15|night,hu3,05:00,running,Running,48.0,#c7c0e8
hu3|2026-06-15|night,hu3,05:00,web,Web / Reel,3.7,#3B82F6
hu3|2026-06-15|night,hu3,05:00,handling,Handling,8.3,#8B5CF6
hu3|2026-06-15|night,hu3,06:00,running,Running,37.8,#c7c0e8
hu3|2026-06-15|night,hu3,06:00,web,Web / Reel,4.3,#3B82F6
hu3|2026-06-15|night,hu3,06:00,handling,Handling,3.7,#8B5CF6
hu3|2026-06-15|night,hu3,06:00,manual,Manual,14.1,#636e72
hu3|2026-06-16|day,hu3,07:00,running,Running,47.5,#c7c0e8
hu3|2026-06-16|day,hu3,07:00,web,Web / Reel,7.6,#3B82F6
hu3|2026-06-16|day,hu3,07:00,pneumatic,Pneumatic,4.9,#10B981
hu3|2026-06-16|day,hu3,08:00,running,Running,18.2,#c7c0e8
hu3|2026-06-16|day,hu3,08:00,web,Web / Reel,2.8,#3B82F6
hu3|2026-06-16|day,hu3,08:00,handling,Handling,2.4,#8B5CF6
hu3|2026-06-16|day,hu3,08:00,pneumatic,Pneumatic,35.9,#10B981
hu3|2026-06-16|day,hu3,08:00,unattributed,Other,0.7,#b2bec3
hu3|2026-06-16|day,hu3,09:00,running,Running,43.1,#c7c0e8
hu3|2026-06-16|day,hu3,09:00,web,Web / Reel,9.1,#3B82F6
hu3|2026-06-16|day,hu3,09:00,sealing,Sealing,0.7,#F59E0B
hu3|2026-06-16|day,hu3,09:00,handling,Handling,2.7,#8B5CF6
hu3|2026-06-16|day,hu3,09:00,pneumatic,Pneumatic,1.4,#10B981
hu3|2026-06-16|day,hu3,09:00,manual,Manual,0.8,#636e72
hu3|2026-06-16|day,hu3,09:00,unattributed,Other,2.0,#b2bec3
hu3|2026-06-16|day,hu3,10:00,running,Running,20.4,#c7c0e8
hu3|2026-06-16|day,hu3,10:00,web,Web / Reel,0.4,#3B82F6
hu3|2026-06-16|day,hu3,10:00,handling,Handling,1.1,#8B5CF6
hu3|2026-06-16|day,hu3,10:00,pneumatic,Pneumatic,24.2,#10B981
hu3|2026-06-16|day,hu3,10:00,unattributed,Other,13.9,#b2bec3
hu3|2026-06-16|day,hu3,11:00,running,Running,56.4,#c7c0e8
hu3|2026-06-16|day,hu3,11:00,handling,Handling,0.8,#8B5CF6
hu3|2026-06-16|day,hu3,11:00,pneumatic,Pneumatic,1.3,#10B981
hu3|2026-06-16|day,hu3,11:00,unattributed,Other,1.4,#b2bec3
hu3|2026-06-16|day,hu3,12:00,running,Running,42.1,#c7c0e8
hu3|2026-06-16|day,hu3,12:00,web,Web / Reel,0.4,#3B82F6
hu3|2026-06-16|day,hu3,12:00,handling,Handling,0.9,#8B5CF6
hu3|2026-06-16|day,hu3,12:00,pneumatic,Pneumatic,16.3,#10B981
hu3|2026-06-16|day,hu3,12:00,unattributed,Other,0.3,#b2bec3
hu3|2026-06-16|day,hu3,13:00,running,Running,48.2,#c7c0e8
hu3|2026-06-16|day,hu3,13:00,web,Web / Reel,6.8,#3B82F6
hu3|2026-06-16|day,hu3,13:00,handling,Handling,3.5,#8B5CF6
hu3|2026-06-16|day,hu3,13:00,pneumatic,Pneumatic,1.2,#10B981
hu3|2026-06-16|day,hu3,13:00,unattributed,Other,0.4,#b2bec3
hu3|2026-06-16|day,hu3,14:00,running,Running,32.9,#c7c0e8
hu3|2026-06-16|day,hu3,14:00,web,Web / Reel,16.4,#3B82F6
hu3|2026-06-16|day,hu3,14:00,handling,Handling,6.5,#8B5CF6
hu3|2026-06-16|day,hu3,14:00,pneumatic,Pneumatic,1.3,#10B981
hu3|2026-06-16|day,hu3,14:00,manual,Manual,3.0,#636e72
hu3|2026-06-16|day,hu3,15:00,running,Running,47.4,#c7c0e8
hu3|2026-06-16|day,hu3,15:00,web,Web / Reel,1.1,#3B82F6
hu3|2026-06-16|day,hu3,15:00,handling,Handling,1.3,#8B5CF6
hu3|2026-06-16|day,hu3,15:00,pneumatic,Pneumatic,3.4,#10B981
hu3|2026-06-16|day,hu3,15:00,unattributed,Other,6.9,#b2bec3
hu3|2026-06-16|day,hu3,16:00,running,Running,45.7,#c7c0e8
hu3|2026-06-16|day,hu3,16:00,handling,Handling,6.2,#8B5CF6
hu3|2026-06-16|day,hu3,16:00,pneumatic,Pneumatic,4.3,#10B981
hu3|2026-06-16|day,hu3,16:00,unattributed,Other,3.8,#b2bec3
hu3|2026-06-16|day,hu3,17:00,running,Running,47.3,#c7c0e8
hu3|2026-06-16|day,hu3,17:00,web,Web / Reel,11.5,#3B82F6
hu3|2026-06-16|day,hu3,17:00,handling,Handling,0.9,#8B5CF6
hu3|2026-06-16|day,hu3,17:00,pneumatic,Pneumatic,0.3,#10B981
hu3|2026-06-16|day,hu3,18:00,running,Running,19.9,#c7c0e8
hu3|2026-06-16|day,hu3,18:00,web,Web / Reel,0.3,#3B82F6
hu3|2026-06-16|day,hu3,18:00,handling,Handling,15.3,#8B5CF6
hu3|2026-06-16|day,hu3,18:00,pneumatic,Pneumatic,0.3,#10B981
hu3|2026-06-16|day,hu3,18:00,manual,Manual,19.0,#636e72
hu3|2026-06-16|day,hu3,18:00,unattributed,Other,5.3,#b2bec3
hu3|2026-06-16|night,hu3,19:00,running,Running,41.5,#c7c0e8
hu3|2026-06-16|night,hu3,19:00,web,Web / Reel,0.6,#3B82F6
hu3|2026-06-16|night,hu3,19:00,handling,Handling,5.2,#8B5CF6
