ShiftKey,LineId,HourLabel,HourIdx,Segment,Cluster,Minutes
hu3|2026-06-13|night,hu3,04:00,9,web,Web Torn,1.1
hu3|2026-06-13|night,hu3,04:00,9,pneumatic,Air Pressure,13.2
hu3|2026-06-13|night,hu3,04:00,9,manual,Manual,13.2
hu3|2026-06-13|night,hu3,04:00,9,unattributed,Other,18.4
hu3|2026-06-13|night,hu3,05:00,10,web,End of Reel,7.9
hu3|2026-06-13|night,hu3,05:00,10,web,Splice,1.4
hu3|2026-06-13|night,hu3,05:00,10,web,Web Torn,16.9
hu3|2026-06-13|night,hu3,05:00,10,handling,Fork,1.7
hu3|2026-06-13|night,hu3,05:00,10,manual,Manual,4.0
hu3|2026-06-13|night,hu3,05:00,10,unattributed,Other,0.5
hu3|2026-06-13|night,hu3,06:00,11,web,Web Torn,0.1
hu3|2026-06-13|night,hu3,06:00,11,sealing,Sealing Head,3.6
hu3|2026-06-13|night,hu3,06:00,11,handling,Gripper,1.8
hu3|2026-06-13|night,hu3,06:00,11,manual,Manual,29.5
hu3|2026-06-13|night,hu3,06:00,11,unattributed,Other,10.6
hu3|2026-06-14|day,hu3,07:00,0,handling,Fork,1.3
hu3|2026-06-14|day,hu3,07:00,0,manual,Manual,29.6
hu3|2026-06-14|day,hu3,07:00,0,unattributed,Other,0.7
hu3|2026-06-14|day,hu3,08:00,1,web,End of Reel,3.8
hu3|2026-06-14|day,hu3,08:00,1,web,Splice,0.3
hu3|2026-06-14|day,hu3,08:00,1,handling,Fork,4.7
hu3|2026-06-14|day,hu3,08:00,1,manual,Manual,7.4
hu3|2026-06-14|day,hu3,08:00,1,unattributed,Other,4.8
hu3|2026-06-14|day,hu3,09:00,2,web,Splice,2.6
hu3|2026-06-14|day,hu3,09:00,2,handling,Gripper,1.3
hu3|2026-06-14|day,hu3,09:00,2,handling,Fork,2.9
hu3|2026-06-14|day,hu3,09:00,2,unattributed,Other,9.8
hu3|2026-06-14|day,hu3,10:00,3,handling,Fork,6.3
hu3|2026-06-14|day,hu3,10:00,3,handling,Gripper,3.0
hu3|2026-06-14|day,hu3,10:00,3,unattributed,Other,1.8
hu3|2026-06-14|day,hu3,11:00,4,web,End of Reel,11.1
hu3|2026-06-14|day,hu3,11:00,4,handling,Gripper,0.8
hu3|2026-06-14|day,hu3,11:00,4,handling,Fork,2.2
hu3|2026-06-14|day,hu3,11:00,4,unattributed,Other,8.8
hu3|2026-06-14|day,hu3,12:00,5,web,Splice,8.2
hu3|2026-06-14|day,hu3,12:00,5,web,Web Torn,3.4
hu3|2026-06-14|day,hu3,12:00,5,pneumatic,Valve on Web,1.3
hu3|2026-06-14|day,hu3,13:00,6,pneumatic,Valve on Web,0.8
hu3|2026-06-14|day,hu3,13:00,6,unattributed,Other,10.4
hu3|2026-06-14|day,hu3,14:00,7,web,End of Reel,6.1
hu3|2026-06-14|day,hu3,14:00,7,pneumatic,Air Pressure,35.3
hu3|2026-06-14|day,hu3,14:00,7,unattributed,Other,5.5
hu3|2026-06-14|day,hu3,15:00,8,pneumatic,Air Pressure,60.0
hu3|2026-06-14|day,hu3,16:00,9,web,Web Torn,0.5
hu3|2026-06-14|day,hu3,16:00,9,web,Splice,9.7
hu3|2026-06-14|day,hu3,16:00,9,sealing,Sealing Head,1.4
hu3|2026-06-14|day,hu3,16:00,9,handling,Gripper,1.9
hu3|2026-06-14|day,hu3,16:00,9,handling,Fork,2.2
hu3|2026-06-14|day,hu3,16:00,9,pneumatic,Air Pressure,19.6
hu3|2026-06-14|day,hu3,17:00,10,web,End of Reel,8.7
hu3|2026-06-14|day,hu3,17:00,10,pneumatic,Cooling,0.4
hu3|2026-06-14|day,hu3,17:00,10,pneumatic,Valve on Web,0.4
hu3|2026-06-14|day,hu3,18:00,11,web,Splice,1.0
hu3|2026-06-14|day,hu3,18:00,11,handling,Fork,3.1
hu3|2026-06-14|day,hu3,18:00,11,manual,Manual,25.1
hu3|2026-06-14|night,hu3,19:00,0,web,End of Reel,9.0
hu3|2026-06-14|night,hu3,19:00,0,handling,Gripper,0.8
hu3|2026-06-14|night,hu3,19:00,0,manual,Manual,7.1
hu3|2026-06-14|night,hu3,19:00,0,unattributed,Other,7.0
hu3|2026-06-14|night,hu3,20:00,1,web,End of Reel,13.8
hu3|2026-06-14|night,hu3,20:00,1,handling,Fork,3.6
hu3|2026-06-14|night,hu3,21:00,2,handling,Fork,2.3
hu3|2026-06-14|night,hu3,21:00,2,unattributed,Other,23.6
hu3|2026-06-14|night,hu3,22:00,3,web,End of Reel,13.5
hu3|2026-06-14|night,hu3,22:00,3,web,Splice,0.3
hu3|2026-06-14|night,hu3,22:00,3,handling,Fork,2.1
hu3|2026-06-14|night,hu3,22:00,3,pneumatic,Air Pressure,6.0
hu3|2026-06-14|night,hu3,22:00,3,pneumatic,Valve on Web,1.2
hu3|2026-06-14|night,hu3,22:00,3,manual,Manual,0.4
hu3|2026-06-14|night,hu3,23:00,4,web,End of Reel,7.0
hu3|2026-06-14|night,hu3,23:00,4,web,Web Torn,2.0
hu3|2026-06-14|night,hu3,23:00,4,manual,Manual,2.2
hu3|2026-06-14|night,hu3,23:00,4,unattributed,Other,4.9
hu3|2026-06-14|night,hu3,00:00,5,handling,Fork,1.2
hu3|2026-06-14|night,hu3,00:00,5,pneumatic,Air Pressure,30.7
hu3|2026-06-14|night,hu3,00:00,5,manual,Manual,1.3
hu3|2026-06-14|night,hu3,01:00,6,web,End of Reel,1.6
hu3|2026-06-14|night,hu3,01:00,6,handling,Piston,1.2
hu3|2026-06-14|night,hu3,01:00,6,handling,Fork,3.1
hu3|2026-06-14|night,hu3,01:00,6,handling,Gripper,1.2
hu3|2026-06-14|night,hu3,01:00,6,pneumatic,Air Pressure,21.5
hu3|2026-06-14|night,hu3,02:00,7,web,End of Reel,12.3
hu3|2026-06-14|night,hu3,02:00,7,pneumatic,Valve on Web,0.7
hu3|2026-06-14|night,hu3,03:00,8,web,Splice,3.2
hu3|2026-06-14|night,hu3,04:00,9,web,End of Reel,17.5
hu3|2026-06-14|night,hu3,04:00,9,handling,Piston,5.7
hu3|2026-06-14|night,hu3,04:00,9,manual,Manual,25.3
hu3|2026-06-14|night,hu3,04:00,9,unattributed,Other,1.0
hu3|2026-06-14|night,hu3,05:00,10,web,End of Reel,4.2
hu3|2026-06-14|night,hu3,05:00,10,unattributed,Other,1.2
hu3|2026-06-14|night,hu3,06:00,11,web,End of Reel,6.2
hu3|2026-06-14|night,hu3,06:00,11,manual,Manual,24.6
hu3|2026-06-15|day,hu3,07:00,0,web,End of Reel,5.7
hu3|2026-06-15|day,hu3,07:00,0,web,Splice,0.4
hu3|2026-06-15|day,hu3,07:00,0,handling,Gripper,2.4
hu3|2026-06-15|day,hu3,07:00,0,pneumatic,Valve on Web,0.3
hu3|2026-06-15|day,hu3,07:00,0,unattributed,Other,0.9
hu3|2026-06-15|day,hu3,08:00,1,web,End of Reel,13.1
hu3|2026-06-15|day,hu3,08:00,1,sealing,Knife,1.3
hu3|2026-06-15|day,hu3,08:00,1,handling,Fork,0.6
hu3|2026-06-15|day,hu3,08:00,1,unattributed,Other,0.3
hu3|2026-06-15|day,hu3,09:00,2,web,Splice,1.4
hu3|2026-06-15|day,hu3,09:00,2,sealing,Knife,1.0
hu3|2026-06-15|day,hu3,09:00,2,handling,Fork,1.9
hu3|2026-06-15|day,hu3,10:00,3,sealing,Sealing Head,34.5
hu3|2026-06-15|day,hu3,10:00,3,handling,Fork,1.3
hu3|2026-06-15|day,hu3,11:00,4,web,Web Torn,3.3
hu3|2026-06-15|day,hu3,11:00,4,web,End of Reel,3.8
hu3|2026-06-15|day,hu3,11:00,4,sealing,Sealing Head,34.4
hu3|2026-06-15|day,hu3,11:00,4,unattributed,Other,0.7
hu3|2026-06-15|day,hu3,12:00,5,web,End of Reel,11.9
hu3|2026-06-15|day,hu3,12:00,5,handling,Gripper,0.9
hu3|2026-06-15|day,hu3,12:00,5,handling,Fork,1.0
hu3|2026-06-15|day,hu3,13:00,6,sealing,Sealing Head,0.8
hu3|2026-06-15|day,hu3,13:00,6,handling,Fork,2.1
hu3|2026-06-15|day,hu3,13:00,6,handling,Gripper,0.4
hu3|2026-06-15|day,hu3,13:00,6,unattributed,Other,1.2
hu3|2026-06-15|day,hu3,14:00,7,web,End of Reel,5.9
hu3|2026-06-15|day,hu3,14:00,7,handling,Fork,0.3
hu3|2026-06-15|day,hu3,14:00,7,manual,Manual,5.1
hu3|2026-06-15|day,hu3,15:00,8,web,End of Reel,10.3
hu3|2026-06-15|day,hu3,15:00,8,sealing,Printer,4.6
hu3|2026-06-15|day,hu3,15:00,8,sealing,Sealing Head,5.6
hu3|2026-06-15|day,hu3,15:00,8,handling,Fork,1.7
hu3|2026-06-15|day,hu3,15:00,8,unattributed,Other,2.7
hu3|2026-06-15|day,hu3,16:00,9,sealing,Printer,3.5
hu3|2026-06-15|day,hu3,16:00,9,handling,Fork,1.5
hu3|2026-06-15|day,hu3,16:00,9,pneumatic,Valve on Web,1.3
hu3|2026-06-15|day,hu3,16:00,9,pneumatic,Air Pressure,4.8
hu3|2026-06-15|day,hu3,16:00,9,unattributed,Other,5.0
hu3|2026-06-15|day,hu3,17:00,10,web,Splice,3.8
hu3|2026-06-15|day,hu3,17:00,10,web,End of Reel,17.3
hu3|2026-06-15|day,hu3,17:00,10,handling,Fork,1.1
hu3|2026-06-15|day,hu3,17:00,10,unattributed,Other,3.7
hu3|2026-06-15|day,hu3,18:00,11,web,End of Reel,4.7
hu3|2026-06-15|day,hu3,18:00,11,pneumatic,Air Pressure,10.0
hu3|2026-06-15|day,hu3,18:00,11,manual,Manual,0.5
hu3|2026-06-15|day,hu3,18:00,11,unattributed,Other,23.9
hu3|2026-06-15|night,hu3,19:00,0,web,Web Torn,6.8
hu3|2026-06-15|night,hu3,19:00,0,web,End of Reel,5.4
hu3|2026-06-15|night,hu3,19:00,0,handling,Gripper,1.4
hu3|2026-06-15|night,hu3,19:00,0,handling,Fork,2.4
hu3|2026-06-15|night,hu3,19:00,0,manual,Manual,11.1
hu3|2026-06-15|night,hu3,19:00,0,unattributed,Other,6.8
hu3|2026-06-15|night,hu3,20:00,1,web,Splice,1.9
hu3|2026-06-15|night,hu3,20:00,1,unattributed,Other,9.6
hu3|2026-06-15|night,hu3,21:00,2,web,End of Reel,14.0
hu3|2026-06-15|night,hu3,21:00,2,handling,Gripper,2.7
hu3|2026-06-15|night,hu3,21:00,2,pneumatic,Other,1.0
hu3|2026-06-15|night,hu3,21:00,2,manual,Manual,1.4
hu3|2026-06-15|night,hu3,22:00,3,handling,Fork,4.5
hu3|2026-06-15|night,hu3,22:00,3,pneumatic,Valve on Web,0.5
hu3|2026-06-15|night,hu3,22:00,3,manual,Manual,1.8
hu3|2026-06-15|night,hu3,22:00,3,unattributed,Other,16.0
hu3|2026-06-15|night,hu3,23:00,4,web,End of Reel,4.2
hu3|2026-06-15|night,hu3,23:00,4,handling,Gripper,1.0
hu3|2026-06-15|night,hu3,23:00,4,handling,Fork,1.9
hu3|2026-06-15|night,hu3,23:00,4,pneumatic,Valve on Web,3.0
hu3|2026-06-15|night,hu3,23:00,4,manual,Manual,1.1
hu3|2026-06-15|night,hu3,23:00,4,unattributed,Other,1.3
hu3|2026-06-15|night,hu3,00:00,5,web,End of Reel,21.9
hu3|2026-06-15|night,hu3,00:00,5,web,Web Torn,0.4
hu3|2026-06-15|night,hu3,00:00,5,manual,Manual,1.5
hu3|2026-06-15|night,hu3,00:00,5,unattributed,Other,5.4
hu3|2026-06-15|night,hu3,01:00,6,unattributed,Other,19.2
hu3|2026-06-15|night,hu3,02:00,7,web,Splice,0.4
hu3|2026-06-15|night,hu3,02:00,7,web,Web Torn,4.9
hu3|2026-06-15|night,hu3,02:00,7,handling,Piston,0.9
hu3|2026-06-15|night,hu3,02:00,7,pneumatic,Air Pressure,6.0
hu3|2026-06-15|night,hu3,02:00,7,unattributed,Other,31.0
hu3|2026-06-15|night,hu3,03:00,8,handling,Gripper,3.2
hu3|2026-06-15|night,hu3,03:00,8,handling,Fork,7.5
hu3|2026-06-15|night,hu3,03:00,8,pneumatic,Other,0.4
hu3|2026-06-15|night,hu3,03:00,8,pneumatic,Cooling,0.7
hu3|2026-06-15|night,hu3,04:00,9,web,Splice,1.1
hu3|2026-06-15|night,hu3,04:00,9,handling,Gripper,2.5
hu3|2026-06-15|night,hu3,04:00,9,pneumatic,Valve on Web,0.5
hu3|2026-06-15|night,hu3,04:00,9,pneumatic,Air Pressure,2.9
hu3|2026-06-15|night,hu3,04:00,9,manual,Manual,9.0
hu3|2026-06-15|night,hu3,05:00,10,web,End of Reel,3.7
hu3|2026-06-15|night,hu3,05:00,10,handling,Cylinder,8.3
hu3|2026-06-15|night,hu3,06:00,11,web,End of Reel,4.3
hu3|2026-06-15|night,hu3,06:00,11,handling,Gripper,3.7
hu3|2026-06-15|night,hu3,06:00,11,manual,Manual,14.1
hu3|2026-06-16|day,hu3,07:00,0,web,End of Reel,2.1
hu3|2026-06-16|day,hu3,07:00,0,web,Web Torn,5.5
hu3|2026-06-16|day,hu3,07:00,0,pneumatic,Air Pressure,4.9
hu3|2026-06-16|day,hu3,08:00,1,web,End of Reel,2.8
hu3|2026-06-16|day,hu3,08:00,1,handling,Piston,0.3
hu3|2026-06-16|day,hu3,08:00,1,handling,Fork,1.6
hu3|2026-06-16|day,hu3,08:00,1,handling,Gripper,0.6
hu3|2026-06-16|day,hu3,08:00,1,pneumatic,Air Pressure,35.9
hu3|2026-06-16|day,hu3,08:00,1,unattributed,Other,0.7
hu3|2026-06-16|day,hu3,09:00,2,web,End of Reel,9.1
hu3|2026-06-16|day,hu3,09:00,2,sealing,Sealing Head,0.7
hu3|2026-06-16|day,hu3,09:00,2,handling,Gripper,2.5
hu3|2026-06-16|day,hu3,09:00,2,handling,Fork,0.3
hu3|2026-06-16|day,hu3,09:00,2,pneumatic,Valve on Web,1.4
hu3|2026-06-16|day,hu3,09:00,2,manual,Manual,0.8
hu3|2026-06-16|day,hu3,09:00,2,unattributed,Other,2.0
hu3|2026-06-16|day,hu3,10:00,3,web,Splice,0.4
hu3|2026-06-16|day,hu3,10:00,3,handling,Gripper,1.1
hu3|2026-06-16|day,hu3,10:00,3,pneumatic,Air Pressure,23.7
hu3|2026-06-16|day,hu3,10:00,3,pneumatic,Other,0.5
hu3|2026-06-16|day,hu3,10:00,3,unattributed,Other,13.9
hu3|2026-06-16|day,hu3,11:00,4,handling,Fork,0.8
hu3|2026-06-16|day,hu3,11:00,4,pneumatic,Valve on Web,1.3
hu3|2026-06-16|day,hu3,11:00,4,unattributed,Other,1.4
hu3|2026-06-16|day,hu3,12:00,5,web,End of Reel,0.4
hu3|2026-06-16|day,hu3,12:00,5,handling,Gripper,0.6
hu3|2026-06-16|day,hu3,12:00,5,handling,Fork,0.3
hu3|2026-06-16|day,hu3,12:00,5,pneumatic,Air Pressure,16.3
hu3|2026-06-16|day,hu3,12:00,5,unattributed,Other,0.3
hu3|2026-06-16|day,hu3,13:00,6,web,Splice,1.0
hu3|2026-06-16|day,hu3,13:00,6,web,End of Reel,5.8
hu3|2026-06-16|day,hu3,13:00,6,handling,Gripper,2.6
hu3|2026-06-16|day,hu3,13:00,6,handling,Fork,0.8
hu3|2026-06-16|day,hu3,13:00,6,pneumatic,Valve on Web,1.2
hu3|2026-06-16|day,hu3,13:00,6,unattributed,Other,0.4
hu3|2026-06-16|day,hu3,14:00,7,web,Web Torn,0.5
hu3|2026-06-16|day,hu3,14:00,7,web,End of Reel,16.0
hu3|2026-06-16|day,hu3,14:00,7,handling,Gripper,4.8
hu3|2026-06-16|day,hu3,14:00,7,handling,Fork,0.7
hu3|2026-06-16|day,hu3,14:00,7,handling,Piston,0.9
hu3|2026-06-16|day,hu3,14:00,7,pneumatic,Valve on Web,1.3
hu3|2026-06-16|day,hu3,14:00,7,manual,Manual,3.0
hu3|2026-06-16|day,hu3,15:00,8,web,Splice,1.1
hu3|2026-06-16|day,hu3,15:00,8,handling,Gripper,0.8
hu3|2026-06-16|day,hu3,15:00,8,handling,Fork,0.5
hu3|2026-06-16|day,hu3,15:00,8,pneumatic,Valve on Web,2.8
hu3|2026-06-16|day,hu3,15:00,8,pneumatic,Cooling,0.6
hu3|2026-06-16|day,hu3,15:00,8,unattributed,Other,6.9
hu3|2026-06-16|day,hu3,16:00,9,handling,Fork,1.7
hu3|2026-06-16|day,hu3,16:00,9,handling,Gripper,4.6
hu3|2026-06-16|day,hu3,16:00,9,pneumatic,Valve on Web,0.6
hu3|2026-06-16|day,hu3,16:00,9,pneumatic,Other,2.2
hu3|2026-06-16|day,hu3,16:00,9,pneumatic,Cooling,1.6
hu3|2026-06-16|day,hu3,16:00,9,unattributed,Other,3.8
hu3|2026-06-16|day,hu3,17:00,10,web,End of Reel,10.6
hu3|2026-06-16|day,hu3,17:00,10,web,Web Torn,0.9
hu3|2026-06-16|day,hu3,17:00,10,handling,Gripper,0.9
hu3|2026-06-16|day,hu3,17:00,10,pneumatic,Valve on Web,0.3
hu3|2026-06-16|day,hu3,18:00,11,web,Splice,0.3
hu3|2026-06-16|day,hu3,18:00,11,handling,Cylinder,14.9
hu3|2026-06-16|day,hu3,18:00,11,handling,Piston,0.4
hu3|2026-06-16|day,hu3,18:00,11,pneumatic,Valve on Web,0.3
hu3|2026-06-16|day,hu3,18:00,11,manual,Manual,19.0
hu3|2026-06-16|day,hu3,18:00,11,unattributed,Other,5.3
hu3|2026-06-16|night,hu3,19:00,0,web,Splice,0.6
hu3|2026-06-16|night,hu3,19:00,0,handling,Fork,3.3
hu3|2026-06-16|night,hu3,19:00,0,handling,Gripper,1.9
hu3|2026-06-16|night,hu3,19:00,0,pneumatic,Valve on Web,1.3
hu3|2026-06-16|night,hu3,19:00,0,manual,Manual,11.4
hu3|2026-06-16|night,hu3,20:00,1,web,End of Reel,3.9
hu3|2026-06-16|night,hu3,20:00,1,web,Splice,1.4
hu3|2026-06-16|night,hu3,20:00,1,handling,Gripper,2.7
hu3|2026-06-16|night,hu3,20:00,1,pneumatic,Valve on Web,3.3
hu3|2026-06-16|night,hu3,20:00,1,pneumatic,Air Pressure,5.9
hu3|2026-06-16|night,hu3,20:00,1,manual,Manual,4.7
hu3|2026-06-16|night,hu3,20:00,1,unattributed,Other,1.5
hu3|2026-06-16|night,hu3,21:00,2,web,Splice,0.8
hu3|2026-06-16|night,hu3,21:00,2,sealing,Sealing Head,2.2
hu3|2026-06-16|night,hu3,21:00,2,handling,Fork,4.2
hu3|2026-06-16|night,hu3,21:00,2,handling,Gripper,9.1
hu3|2026-06-16|night,hu3,21:00,2,pneumatic,Air Pressure,3.6
hu3|2026-06-16|night,hu3,21:00,2,pneumatic,Valve on Web,1.5
hu3|2026-06-16|night,hu3,21:00,2,pneumatic,Cooling,0.4
hu3|2026-06-16|night,hu3,22:00,3,web,End of Reel,4.6
hu3|2026-06-16|night,hu3,22:00,3,handling,Gripper,3.2
hu3|2026-06-16|night,hu3,22:00,3,handling,Fork,2.8
hu3|2026-06-16|night,hu3,22:00,3,pneumatic,Valve on Web,3.6
hu3|2026-06-16|night,hu3,23:00,4,web,End of Reel,1.8
hu3|2026-06-16|night,hu3,23:00,4,sealing,Sealing Head,0.9
hu3|2026-06-16|night,hu3,23:00,4,handling,Gripper,1.6
hu3|2026-06-16|night,hu3,23:00,4,unattributed,Other,5.1
hu3|2026-06-16|night,hu3,00:00,5,handling,Fork,1.7
hu3|2026-06-16|night,hu3,00:00,5,handling,Gripper,1.4
hu3|2026-06-16|night,hu3,00:00,5,pneumatic,Cooling,0.7
hu3|2026-06-16|night,hu3,00:00,5,pneumatic,Valve on Web,0.6
hu3|2026-06-16|night,hu3,00:00,5,pneumatic,Air Pressure,6.6
hu3|2026-06-16|night,hu3,00:00,5,manual,Manual,4.5
hu3|2026-06-16|night,hu3,00:00,5,unattributed,Other,8.4
hu3|2026-06-16|night,hu3,01:00,6,pneumatic,Air Pressure,0.9
hu3|2026-06-16|night,hu3,01:00,6,pneumatic,Cooling,0.8
hu3|2026-06-16|night,hu3,01:00,6,manual,Manual,5.7
hu3|2026-06-16|night,hu3,01:00,6,unattributed,Other,5.1
hu3|2026-06-16|night,hu3,02:00,7,pneumatic,Valve on Web,0.9
hu3|2026-06-16|night,hu3,02:00,7,pneumatic,Cooling,2.2
hu3|2026-06-16|night,hu3,02:00,7,pneumatic,Other,5.4
hu3|2026-06-16|night,hu3,02:00,7,manual,Manual,24.2
hu3|2026-06-16|night,hu3,02:00,7,unattributed,Other,3.2
hu3|2026-06-16|night,hu3,03:00,8,web,Web Torn,5.8
hu3|2026-06-16|night,hu3,03:00,8,web,End of Reel,7.0
hu3|2026-06-16|night,hu3,03:00,8,handling,Gripper,3.7
hu3|2026-06-16|night,hu3,03:00,8,pneumatic,Valve on Web,12.0
hu3|2026-06-16|night,hu3,03:00,8,manual,Manual,2.2
hu3|2026-06-16|night,hu3,03:00,8,unattributed,Other,1.0
hu3|2026-06-16|night,hu3,04:00,9,web,Web Torn,9.3
hu3|2026-06-16|night,hu3,04:00,9,handling,Gripper,1.6
hu3|2026-06-16|night,hu3,04:00,9,handling,Fork,2.4
hu3|2026-06-16|night,hu3,04:00,9,unattributed,Other,1.9
hu3|2026-06-16|night,hu3,05:00,10,web,Splice,3.9
hu3|2026-06-16|night,hu3,05:00,10,web,Web Torn,1.2
hu3|2026-06-16|night,hu3,05:00,10,sealing,Printer,2.8
hu3|2026-06-16|night,hu3,05:00,10,handling,Gripper,0.6
hu3|2026-06-16|night,hu3,05:00,10,handling,Fork,1.6
hu3|2026-06-16|night,hu3,05:00,10,pneumatic,Valve on Web,1.6
hu3|2026-06-16|night,hu3,05:00,10,unattributed,Other,4.5
hu3|2026-06-16|night,hu3,06:00,11,web,End of Reel,3.9
hu3|2026-06-16|night,hu3,06:00,11,handling,Fork,1.5
hu3|2026-06-16|night,hu3,06:00,11,handling,Gripper,0.8
hu3|2026-06-16|night,hu3,06:00,11,pneumatic,Valve on Web,0.3
hu3|2026-06-16|night,hu3,06:00,11,unattributed,Other,22.5
hu3|2026-06-17|day,hu3,07:00,0,unattributed,Other,60.0
