ShiftKey,LineId,Segment,SegmentLabel,Count,Hours,HaltedHours,StoppedHours,SegmentColor
hu3|2026-06-18|day,hu3,web,Web / Reel,11,2.17,0.0,2.17,#3B82F6
hu3|2026-06-18|day,hu3,sealing,Sealing,5,0.18,0.0,0.18,#F59E0B
hu3|2026-06-18|day,hu3,handling,Handling,8,0.13,0.0,0.13,#8B5CF6
hu3|2026-06-18|day,hu3,pneumatic,Pneumatic,17,0.48,0.08,0.4,#10B981
hu3|2026-06-18|day,hu3,manual,Manual,21,2.43,0.0,2.43,#636e72
hu3|2026-06-18|day,hu3,unattributed,Other,24,2.47,0.02,2.45,#b2bec3
hu3|2026-06-18|night,hu3,web,Web / Reel,12,0.93,0.01,0.92,#3B82F6
hu3|2026-06-18|night,hu3,sealing,Sealing,2,0.11,0.0,0.11,#F59E0B
hu3|2026-06-18|night,hu3,handling,Handling,6,0.18,0.0,0.18,#8B5CF6
hu3|2026-06-18|night,hu3,pneumatic,Pneumatic,12,0.47,0.23,0.24,#10B981
hu3|2026-06-18|night,hu3,manual,Manual,10,0.79,0.0,0.79,#636e72
hu3|2026-06-18|night,hu3,unattributed,Other,14,0.98,0.46,0.51,#b2bec3
hu3|2026-06-19|day,hu3,web,Web / Reel,9,0.79,0.0,0.79,#3B82F6
hu3|2026-06-19|day,hu3,sealing,Sealing,2,0.45,0.0,0.45,#F59E0B
hu3|2026-06-19|day,hu3,handling,Handling,7,0.59,0.0,0.59,#8B5CF6
hu3|2026-06-19|day,hu3,pneumatic,Pneumatic,5,0.1,0.09,0.02,#10B981
hu3|2026-06-19|day,hu3,manual,Manual,8,4.82,0.0,4.82,#636e72
hu3|2026-06-19|day,hu3,unattributed,Other,16,1.27,0.81,0.46,#b2bec3
hu3|2026-06-19|night,hu3,web,Web / Reel,16,1.08,0.03,1.05,#3B82F6
hu3|2026-06-19|night,hu3,sealing,Sealing,3,0.21,0.0,0.21,#F59E0B
hu3|2026-06-19|night,hu3,handling,Handling,21,0.64,0.0,0.64,#8B5CF6
hu3|2026-06-19|night,hu3,pneumatic,Pneumatic,5,0.1,0.0,0.1,#10B981
hu3|2026-06-19|night,hu3,manual,Manual,10,0.36,0.08,0.29,#636e72
hu3|2026-06-19|night,hu3,unattributed,Other,27,1.04,0.05,0.98,#b2bec3
hu3|2026-07-08|day,hu3,web,Web / Reel,14,1.07,0.0,1.07,#3B82F6
hu3|2026-07-08|day,hu3,sealing,Sealing,3,0.13,0.0,0.13,#F59E0B
hu3|2026-07-08|day,hu3,handling,Handling,18,0.42,0.0,0.42,#8B5CF6
hu3|2026-07-08|day,hu3,pneumatic,Pneumatic,6,0.09,0.0,0.09,#10B981
hu3|2026-07-08|day,hu3,manual,Manual,5,3.23,0.0,3.23,#636e72
hu3|2026-07-08|day,hu3,unattributed,Other,21,0.96,0.15,0.82,#b2bec3
hu3|2026-07-08|night,hu3,web,Web / Reel,10,0.79,0.0,0.79,#3B82F6
hu3|2026-07-08|night,hu3,sealing,Sealing,2,0.04,0.0,0.04,#F59E0B
hu3|2026-07-08|night,hu3,handling,Handling,13,1.07,0.0,1.07,#8B5CF6
hu3|2026-07-08|night,hu3,pneumatic,Pneumatic,8,0.17,0.07,0.1,#10B981
hu3|2026-07-08|night,hu3,manual,Manual,8,1.09,0.0,1.09,#636e72
hu3|2026-07-08|night,hu3,unattributed,Other,26,2.69,0.03,2.66,#b2bec3
hu3|2026-07-09|day,hu3,web,Web / Reel,12,0.72,0.0,0.72,#3B82F6
hu3|2026-07-09|day,hu3,sealing,Sealing,2,0.08,0.0,0.08,#F59E0B
hu3|2026-07-09|day,hu3,handling,Handling,28,0.94,0.0,0.94,#8B5CF6
hu3|2026-07-09|day,hu3,pneumatic,Pneumatic,3,0.05,0.01,0.04,#10B981
hu3|2026-07-09|day,hu3,manual,Manual,3,0.39,0.0,0.39,#636e72
hu3|2026-07-09|day,hu3,unattributed,Other,37,2.24,0.41,1.83,#b2bec3
hu3|2026-07-09|night,hu3,web,Web / Reel,16,1.32,0.0,1.32,#3B82F6
hu3|2026-07-09|night,hu3,sealing,Sealing,2,0.07,0.0,0.07,#F59E0B
hu3|2026-07-09|night,hu3,handling,Handling,43,1.0,0.0,1.0,#8B5CF6
hu3|2026-07-09|night,hu3,pneumatic,Pneumatic,7,0.19,0.15,0.05,#10B981
hu3|2026-07-09|night,hu3,manual,Manual,5,0.73,0.0,0.73,#636e72
hu3|2026-07-09|night,hu3,unattributed,Other,28,1.19,0.0,1.19,#b2bec3
hu3|2026-07-10|day,hu3,web,Web / Reel,16,0.91,0.0,0.91,#3B82F6
hu3|2026-07-10|day,hu3,sealing,Sealing,5,0.46,0.31,0.14,#F59E0B
hu3|2026-07-10|day,hu3,handling,Handling,33,0.72,0.0,0.72,#8B5CF6
hu3|2026-07-10|day,hu3,pneumatic,Pneumatic,13,1.2,0.7,0.49,#10B981
hu3|2026-07-10|day,hu3,manual,Manual,7,0.17,0.0,0.17,#636e72
hu3|2026-07-10|day,hu3,unattributed,Other,25,0.71,0.02,0.69,#b2bec3
hu3|2026-07-10|night,hu3,web,Web / Reel,12,1.71,0.0,1.71,#3B82F6
hu3|2026-07-10|night,hu3,sealing,Sealing,2,0.03,0.02,0.01,#F59E0B
hu3|2026-07-10|night,hu3,handling,Handling,17,0.6,0.0,0.6,#8B5CF6
hu3|2026-07-10|night,hu3,pneumatic,Pneumatic,5,0.73,0.38,0.35,#10B981
hu3|2026-07-10|night,hu3,manual,Manual,6,0.57,0.0,0.57,#636e72
hu3|2026-07-10|night,hu3,unattributed,Other,22,1.46,0.01,1.46,#b2bec3
hu3|2026-07-11|day,hu3,web,Web / Reel,20,1.48,0.03,1.45,#3B82F6
hu3|2026-07-11|day,hu3,sealing,Sealing,2,0.06,0.0,0.06,#F59E0B
hu3|2026-07-11|day,hu3,handling,Handling,22,0.55,0.0,0.55,#8B5CF6
hu3|2026-07-11|day,hu3,pneumatic,Pneumatic,6,0.36,0.0,0.36,#10B981
hu3|2026-07-11|day,hu3,manual,Manual,3,0.13,0.0,0.13,#636e72
hu3|2026-07-11|day,hu3,unattributed,Other,24,0.71,0.18,0.53,#b2bec3
hu3|2026-07-11|night,hu3,web,Web / Reel,23,1.02,0.0,1.02,#3B82F6
hu3|2026-07-11|night,hu3,sealing,Sealing,4,0.22,0.0,0.22,#F59E0B
hu3|2026-07-11|night,hu3,handling,Handling,21,0.52,0.0,0.52,#8B5CF6
hu3|2026-07-11|night,hu3,pneumatic,Pneumatic,11,0.48,0.0,0.48,#10B981
hu3|2026-07-11|night,hu3,manual,Manual,7,0.35,0.02,0.33,#636e72
hu3|2026-07-11|night,hu3,unattributed,Other,34,1.38,0.31,1.06,#b2bec3
hu3|2026-07-12|day,hu3,web,Web / Reel,15,1.1,0.0,1.1,#3B82F6
hu3|2026-07-12|day,hu3,sealing,Sealing,3,0.19,0.0,0.19,#F59E0B
hu3|2026-07-12|day,hu3,handling,Handling,32,0.76,0.0,0.76,#8B5CF6
hu3|2026-07-12|day,hu3,pneumatic,Pneumatic,40,1.03,0.33,0.7,#10B981
hu3|2026-07-12|day,hu3,manual,Manual,7,0.32,0.0,0.32,#636e72
hu3|2026-07-12|day,hu3,unattributed,Other,40,1.22,0.21,1.01,#b2bec3
hu3|2026-07-12|night,hu3,web,Web / Reel,23,1.38,0.0,1.38,#3B82F6
hu3|2026-07-12|night,hu3,sealing,Sealing,0,0.0,0.0,0.0,#F59E0B
hu3|2026-07-12|night,hu3,handling,Handling,33,0.66,0.0,0.66,#8B5CF6
hu3|2026-07-12|night,hu3,pneumatic,Pneumatic,14,0.37,0.26,0.11,#10B981
hu3|2026-07-12|night,hu3,manual,Manual,4,0.52,0.0,0.52,#636e72
hu3|2026-07-12|night,hu3,unattributed,Other,23,0.61,0.07,0.55,#b2bec3
hu3|2026-07-13|day,hu3,web,Web / Reel,5,0.39,0.0,0.39,#3B82F6
hu3|2026-07-13|day,hu3,sealing,Sealing,9,0.63,0.0,0.63,#F59E0B
hu3|2026-07-13|day,hu3,handling,Handling,30,1.83,0.0,1.83,#8B5CF6
hu3|2026-07-13|day,hu3,pneumatic,Pneumatic,6,0.1,0.06,0.04,#10B981
hu3|2026-07-13|day,hu3,manual,Manual,8,1.16,0.0,1.16,#636e72
hu3|2026-07-13|day,hu3,unattributed,Other,26,3.71,0.52,3.19,#b2bec3
hu3|2026-07-13|night,hu3,web,Web / Reel,16,1.66,0.0,1.66,#3B82F6
hu3|2026-07-13|night,hu3,sealing,Sealing,8,0.44,0.03,0.41,#F59E0B
hu3|2026-07-13|night,hu3,handling,Handling,43,1.3,0.0,1.3,#8B5CF6
hu3|2026-07-13|night,hu3,pneumatic,Pneumatic,4,1.15,1.13,0.02,#10B981
hu3|2026-07-13|night,hu3,manual,Manual,8,0.19,0.0,0.19,#636e72
hu3|2026-07-13|night,hu3,unattributed,Other,39,1.18,0.34,0.83,#b2bec3
hu3|2026-07-14|day,hu3,web,Web / Reel,6,1.95,0.0,1.95,#3B82F6
hu3|2026-07-14|day,hu3,sealing,Sealing,1,0.31,0.31,0.0,#F59E0B
hu3|2026-07-14|day,hu3,handling,Handling,25,1.28,0.0,1.28,#8B5CF6
hu3|2026-07-14|day,hu3,pneumatic,Pneumatic,3,2.05,1.45,0.59,#10B981
hu3|2026-07-14|day,hu3,manual,Manual,7,2.84,0.99,1.85,#636e72
hu3|2026-07-14|day,hu3,unattributed,Other,9,0.52,0.34,0.18,#b2bec3
hu3|2026-07-14|night,hu3,web,Web / Reel,4,0.28,0.03,0.25,#3B82F6
hu3|2026-07-14|night,hu3,sealing,Sealing,15,1.58,0.0,1.58,#F59E0B
hu3|2026-07-14|night,hu3,handling,Handling,5,0.34,0.0,0.34,#8B5CF6
hu3|2026-07-14|night,hu3,pneumatic,Pneumatic,2,0.06,0.03,0.03,#10B981
hu3|2026-07-14|night,hu3,manual,Manual,3,6.29,0.0,6.29,#636e72
hu3|2026-07-14|night,hu3,unattributed,Other,17,1.94,0.17,1.77,#b2bec3
ngp2|2026-05-29|day,ngp2,hydration,Hydration,44,3.0,2.79,0.21,#e76f51
ngp2|2026-05-29|day,ngp2,foil,Foil,42,2.87,1.89,0.98,#e9c46a
ngp2|2026-05-29|day,ngp2,schubert,Schubert,9,0.65,0.0,0.65,#2a9d8f
ngp2|2026-05-29|day,ngp2,manual,Manual,2,0.37,0.35,0.02,#636e72
ngp2|2026-05-29|day,ngp2,unattributed,Other,3,0.11,0.0,0.11,#b2bec3
ngp2|2026-05-29|night,ngp2,hydration,Hydration,65,3.74,3.68,0.06,#e76f51
ngp2|2026-05-29|night,ngp2,foil,Foil,43,1.63,0.56,1.07,#e9c46a
ngp2|2026-05-29|night,ngp2,schubert,Schubert,8,0.27,0.0,0.27,#2a9d8f
ngp2|2026-05-29|night,ngp2,manual,Manual,0,0.0,0.0,0.0,#636e72
ngp2|2026-05-29|night,ngp2,unattributed,Other,6,1.14,0.0,1.14,#b2bec3
ngp2|2026-05-30|day,ngp2,hydration,Hydration,15,1.78,1.74,0.04,#e76f51
ngp2|2026-05-30|day,ngp2,foil,Foil,48,1.6,0.32,1.29,#e9c46a
ngp2|2026-05-30|day,ngp2,schubert,Schubert,31,1.66,0.0,1.66,#2a9d8f
ngp2|2026-05-30|day,ngp2,manual,Manual,2,0.23,0.0,0.23,#636e72
ngp2|2026-05-30|day,ngp2,unattributed,Other,12,0.31,0.0,0.31,#b2bec3
ngp2|2026-05-30|night,ngp2,hydration,Hydration,11,0.86,0.63,0.23,#e76f51
ngp2|2026-05-30|night,ngp2,foil,Foil,70,2.58,0.38,2.2,#e9c46a
ngp2|2026-05-30|night,ngp2,schubert,Schubert,23,0.72,0.0,0.72,#2a9d8f
ngp2|2026-05-30|night,ngp2,manual,Manual,1,0.18,0.0,0.18,#636e72
ngp2|2026-05-30|night,ngp2,unattributed,Other,12,0.33,0.02,0.31,#b2bec3
ngp2|2026-05-31|day,ngp2,hydration,Hydration,21,1.3,1.26,0.04,#e76f51
ngp2|2026-05-31|day,ngp2,foil,Foil,84,3.12,0.82,2.3,#e9c46a
ngp2|2026-05-31|day,ngp2,schubert,Schubert,14,0.97,0.15,0.83,#2a9d8f
ngp2|2026-05-31|day,ngp2,manual,Manual,8,0.55,0.17,0.38,#636e72
ngp2|2026-05-31|day,ngp2,unattributed,Other,8,0.24,0.03,0.22,#b2bec3
ngp2|2026-05-31|night,ngp2,hydration,Hydration,14,0.78,0.77,0.01,#e76f51
ngp2|2026-05-31|night,ngp2,foil,Foil,69,2.23,0.49,1.74,#e9c46a
ngp2|2026-05-31|night,ngp2,schubert,Schubert,22,0.61,0.0,0.61,#2a9d8f
ngp2|2026-05-31|night,ngp2,manual,Manual,2,0.19,0.0,0.19,#636e72
ngp2|2026-05-31|night,ngp2,unattributed,Other,8,0.32,0.07,0.25,#b2bec3
ngp2|2026-06-01|day,ngp2,hydration,Hydration,30,0.97,0.92,0.05,#e76f51
ngp2|2026-06-01|day,ngp2,foil,Foil,32,1.48,0.62,0.86,#e9c46a
ngp2|2026-06-01|day,ngp2,schubert,Schubert,22,0.8,0.0,0.8,#2a9d8f
ngp2|2026-06-01|day,ngp2,manual,Manual,5,0.65,0.0,0.65,#636e72
ngp2|2026-06-01|day,ngp2,unattributed,Other,8,0.62,0.0,0.62,#b2bec3
ngp2|2026-06-01|night,ngp2,hydration,Hydration,38,2.99,2.92,0.07,#e76f51
ngp2|2026-06-01|night,ngp2,foil,Foil,43,1.2,0.31,0.89,#e9c46a
ngp2|2026-06-01|night,ngp2,schubert,Schubert,24,0.96,0.0,0.96,#2a9d8f
ngp2|2026-06-01|night,ngp2,manual,Manual,1,0.0,0.0,0.0,#636e72
ngp2|2026-06-01|night,ngp2,unattributed,Other,4,0.11,0.0,0.11,#b2bec3
ngp2|2026-06-02|day,ngp2,hydration,Hydration,34,1.93,1.81,0.13,#e76f51
ngp2|2026-06-02|day,ngp2,foil,Foil,40,1.63,0.52,1.11,#e9c46a
ngp2|2026-06-02|day,ngp2,schubert,Schubert,16,0.6,0.0,0.6,#2a9d8f
ngp2|2026-06-02|day,ngp2,manual,Manual,4,0.23,0.12,0.11,#636e72
ngp2|2026-06-02|day,ngp2,unattributed,Other,5,0.08,0.0,0.08,#b2bec3
ngp2|2026-06-02|night,ngp2,hydration,Hydration,29,1.07,1.0,0.07,#e76f51
ngp2|2026-06-02|night,ngp2,foil,Foil,59,2.49,0.46,2.04,#e9c46a
ngp2|2026-06-02|night,ngp2,schubert,Schubert,20,0.9,0.0,0.9,#2a9d8f
ngp2|2026-06-02|night,ngp2,manual,Manual,2,0.06,0.0,0.06,#636e72
ngp2|2026-06-02|night,ngp2,unattributed,Other,5,0.14,0.0,0.14,#b2bec3
ngp2|2026-06-03|day,ngp2,hydration,Hydration,18,0.71,0.59,0.12,#e76f51
ngp2|2026-06-03|day,ngp2,foil,Foil,48,1.98,0.89,1.09,#e9c46a
ngp2|2026-06-03|day,ngp2,schubert,Schubert,25,0.95,0.0,0.95,#2a9d8f
ngp2|2026-06-03|day,ngp2,manual,Manual,4,0.14,0.0,0.14,#636e72
ngp2|2026-06-03|day,ngp2,unattributed,Other,5,0.23,0.0,0.23,#b2bec3
ngp2|2026-06-03|night,ngp2,hydration,Hydration,22,0.87,0.77,0.11,#e76f51
ngp2|2026-06-03|night,ngp2,foil,Foil,42,2.03,1.15,0.87,#e9c46a
ngp2|2026-06-03|night,ngp2,schubert,Schubert,14,0.68,0.0,0.68,#2a9d8f
ngp2|2026-06-03|night,ngp2,manual,Manual,4,0.77,0.62,0.16,#636e72
ngp2|2026-06-03|night,ngp2,unattributed,Other,3,0.06,0.0,0.06,#b2bec3
ngp2|2026-06-04|day,ngp2,hydration,Hydration,31,1.58,1.51,0.07,#e76f51
ngp2|2026-06-04|day,ngp2,foil,Foil,22,1.22,0.68,0.54,#e9c46a
ngp2|2026-06-04|day,ngp2,schubert,Schubert,18,1.54,0.0,1.54,#2a9d8f
ngp2|2026-06-04|day,ngp2,manual,Manual,1,0.27,0.0,0.27,#636e72
ngp2|2026-06-04|day,ngp2,unattributed,Other,3,0.47,0.0,0.47,#b2bec3
ngp2|2026-06-04|night,ngp2,hydration,Hydration,34,1.02,0.91,0.12,#e76f51
ngp2|2026-06-04|night,ngp2,foil,Foil,35,1.02,0.54,0.49,#e9c46a
ngp2|2026-06-04|night,ngp2,schubert,Schubert,14,0.33,0.0,0.33,#2a9d8f
ngp2|2026-06-04|night,ngp2,manual,Manual,1,0.01,0.0,0.01,#636e72
ngp2|2026-06-04|night,ngp2,unattributed,Other,2,0.05,0.02,0.02,#b2bec3
ngp2|2026-06-13|day,ngp2,hydration,Hydration,12,3.85,3.81,0.04,#e76f51
ngp2|2026-06-13|day,ngp2,foil,Foil,29,2.36,0.79,1.57,#e9c46a
ngp2|2026-06-13|day,ngp2,schubert,Schubert,6,0.24,0.0,0.24,#2a9d8f
ngp2|2026-06-13|day,ngp2,manual,Manual,2,0.06,0.0,0.06,#636e72
ngp2|2026-06-13|day,ngp2,unattributed,Other,4,0.38,0.3,0.08,#b2bec3
ngp2|2026-06-13|night,ngp2,hydration,Hydration,11,0.92,0.92,0.0,#e76f51
ngp2|2026-06-13|night,ngp2,foil,Foil,52,3.3,1.05,2.26,#e9c46a
ngp2|2026-06-13|night,ngp2,schubert,Schubert,12,0.61,0.04,0.57,#2a9d8f
ngp2|2026-06-13|night,ngp2,manual,Manual,5,0.74,0.0,0.74,#636e72
ngp2|2026-06-13|night,ngp2,unattributed,Other,6,0.22,0.0,0.22,#b2bec3
ngp2|2026-06-14|day,ngp2,hydration,Hydration,77,3.07,2.85,0.21,#e76f51
ngp2|2026-06-14|day,ngp2,foil,Foil,54,1.72,0.75,0.98,#e9c46a
ngp2|2026-06-14|day,ngp2,schubert,Schubert,8,0.41,0.0,0.41,#2a9d8f
ngp2|2026-06-14|day,ngp2,manual,Manual,5,0.23,0.0,0.23,#636e72
ngp2|2026-06-14|day,ngp2,unattributed,Other,5,0.1,0.0,0.1,#b2bec3
ngp2|2026-06-14|night,ngp2,hydration,Hydration,50,2.4,2.4,0.0,#e76f51
ngp2|2026-06-14|night,ngp2,foil,Foil,57,2.59,0.81,1.78,#e9c46a
ngp2|2026-06-14|night,ngp2,schubert,Schubert,12,0.35,0.0,0.35,#2a9d8f
ngp2|2026-06-14|night,ngp2,manual,Manual,1,0.09,0.0,0.09,#636e72
ngp2|2026-06-14|night,ngp2,unattributed,Other,6,0.21,0.0,0.21,#b2bec3
ngp2|2026-06-15|day,ngp2,hydration,Hydration,33,1.45,1.28,0.17,#e76f51
ngp2|2026-06-15|day,ngp2,foil,Foil,62,2.47,0.54,1.94,#e9c46a
ngp2|2026-06-15|day,ngp2,schubert,Schubert,13,0.34,0.0,0.34,#2a9d8f
ngp2|2026-06-15|day,ngp2,manual,Manual,0,0.0,0.0,0.0,#636e72
ngp2|2026-06-15|day,ngp2,unattributed,Other,7,0.2,0.0,0.2,#b2bec3
ngp2|2026-06-15|night,ngp2,hydration,Hydration,31,1.92,1.41,0.5,#e76f51
ngp2|2026-06-15|night,ngp2,foil,Foil,83,3.35,1.14,2.21,#e9c46a
ngp2|2026-06-15|night,ngp2,schubert,Schubert,14,0.48,0.0,0.48,#2a9d8f
ngp2|2026-06-15|night,ngp2,manual,Manual,6,0.48,0.0,0.48,#636e72
ngp2|2026-06-15|night,ngp2,unattributed,Other,5,0.15,0.0,0.15,#b2bec3
ngp2|2026-06-16|day,ngp2,hydration,Hydration,77,4.02,3.75,0.27,#e76f51
ngp2|2026-06-16|day,ngp2,foil,Foil,41,1.96,0.59,1.36,#e9c46a
ngp2|2026-06-16|day,ngp2,schubert,Schubert,17,0.87,0.0,0.87,#2a9d8f
ngp2|2026-06-16|day,ngp2,manual,Manual,3,0.13,0.0,0.13,#636e72
ngp2|2026-06-16|day,ngp2,unattributed,Other,5,0.15,0.07,0.07,#b2bec3
ngp2|2026-06-16|night,ngp2,hydration,Hydration,74,2.33,2.33,0.0,#e76f51
ngp2|2026-06-16|night,ngp2,foil,Foil,24,1.66,1.13,0.52,#e9c46a
ngp2|2026-06-16|night,ngp2,schubert,Schubert,13,0.92,0.0,0.92,#2a9d8f
ngp2|2026-06-16|night,ngp2,manual,Manual,1,0.11,0.0,0.11,#636e72
ngp2|2026-06-16|night,ngp2,unattributed,Other,6,0.16,0.0,0.16,#b2bec3
ngp2|2026-06-17|day,ngp2,hydration,Hydration,55,3.59,3.51,0.08,#e76f51
ngp2|2026-06-17|day,ngp2,foil,Foil,20,1.22,0.57,0.64,#e9c46a
ngp2|2026-06-17|day,ngp2,schubert,Schubert,7,0.21,0.0,0.21,#2a9d8f
ngp2|2026-06-17|day,ngp2,manual,Manual,6,1.13,0.0,1.13,#636e72
ngp2|2026-06-17|day,ngp2,unattributed,Other,1,0.04,0.0,0.04,#b2bec3
ngp2|2026-06-17|night,ngp2,hydration,Hydration,44,1.85,1.79,0.06,#e76f51
ngp2|2026-06-17|night,ngp2,foil,Foil,56,2.95,0.62,2.33,#e9c46a
ngp2|2026-06-17|night,ngp2,schubert,Schubert,30,0.97,0.0,0.97,#2a9d8f
ngp2|2026-06-17|night,ngp2,manual,Manual,8,0.44,0.0,0.44,#636e72
ngp2|2026-06-17|night,ngp2,unattributed,Other,11,0.54,0.16,0.38,#b2bec3
ngp2|2026-06-18|day,ngp2,hydration,Hydration,45,2.72,2.7,0.03,#e76f51
ngp2|2026-06-18|day,ngp2,foil,Foil,33,1.87,0.78,1.08,#e9c46a
ngp2|2026-06-18|day,ngp2,schubert,Schubert,25,0.85,0.04,0.81,#2a9d8f
ngp2|2026-06-18|day,ngp2,manual,Manual,3,0.1,0.04,0.06,#636e72
ngp2|2026-06-18|day,ngp2,unattributed,Other,5,0.17,0.04,0.13,#b2bec3
ngp2|2026-06-18|night,ngp2,hydration,Hydration,62,2.32,2.17,0.15,#e76f51
ngp2|2026-06-18|night,ngp2,foil,Foil,23,0.88,0.27,0.6,#e9c46a
ngp2|2026-06-18|night,ngp2,schubert,Schubert,29,0.98,0.0,0.98,#2a9d8f
